transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description
7787.0,1028.0,2099.0,3136.39,1,Visa,City-4,Restaurant,39.0,Purchase at Merchant-2099
7788.0,1076.0,2006.0,7421.77,1,MasterCard,City-21,Travel,36.0,Purchase at Merchant-2006
7789.0,1085.0,2047.0,2686.49,1,MasterCard,City-9,Gas Station,65.0,Purchase at Merchant-2047
7790.0,1061.0,2052.0,922.79,1,Visa,City-17,Online Shopping,70.0,Purchase at Merchant-2052
7791.0,1059.0,2092.0,7263.87,0,MasterCard,City-7,Gas Station,51.0,Purchase at Merchant-2092
7792.0,1053.0,2066.0,2352.21,0,Visa,City-7,Travel,58.0,Purchase at Merchant-2066
7793.0,1057.0,2081.0,7804.5,1,Discover,City-18,Travel,55.0,Purchase at Merchant-2081
7794.0,1011.0,2084.0,6038.02,0,Visa,City-49,Groceries,37.0,Purchase at Merchant-2084
7795.0,1077.0,2057.0,8353.94,1,Discover,City-11,Online Shopping,58.0,Purchase at Merchant-2057
7796.0,1077.0,2055.0,334.69,0,Visa,City-3,Travel,30.0,Purchase at Merchant-2055
7797.0,1001.0,2016.0,7812.32,1,American Express,City-47,Retail,61.0,Purchase at Merchant-2016
7798.0,1032.0,2014.0,4774.79,1,MasterCard,City-29,Retail,66.0,Purchase at Merchant-2014
7799.0,1071.0,2019.0,785.75,0,MasterCard,City-27,Groceries,31.0,Purchase at Merchant-2019
7800.0,1036.0,2034.0,6722.9,0,MasterCard,City-24,Groceries,68.0,Purchase at Merchant-2034
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-7,Groceries,37.57,Purchase at Merchant-2098
7802.0,1081.0,2075.0,4892.4,1,American Express,City-15,Restaurant,50.0,Purchase at Merchant-2075
7803.0,1072.0,2097.0,6478.96,1,Visa,City-14,Online Shopping,59.0,Purchase at Merchant-2097
7804.0,1027.0,2015.0,4111.55,0,Visa,City-22,Travel,18.0,Purchase at Merchant-2015
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-12,Gas Station,37.57,Purchase at Merchant-2093
7806.0,1024.0,2022.0,2229.07,1,MasterCard,City-37,Travel,41.0,Purchase at Merchant-2022
7807.0,1019.0,2047.0,5056.84,0,Visa,City-19,Groceries,31.0,Purchase at Merchant-2047
7808.0,1008.0,2053.0,9066.23,0,Discover,City-39,Travel,44.0,Purchase at Merchant-2053
7809.0,1084.0,2085.0,2626.62,1,MasterCard,City-24,Online Shopping,32.0,Purchase at Merchant-2085
7810.0,1045.0,2044.0,2130.66,1,Visa,City-31,Travel,34.0,Purchase at Merchant-2044
7811.0,1005.0,2019.0,521.78,1,American Express,City-28,Online Shopping,46.0,Purchase at Merchant-2019
7812.0,1019.0,2032.0,7280.14,0,Visa,City-4,Travel,68.0,Purchase at Merchant-2032
7813.0,1005.0,2062.0,832.72,1,Discover,City-16,Travel,58.0,Purchase at Merchant-2062
7814.0,1086.0,2027.0,7526.89,0,American Express,City-46,Restaurant,23.0,Purchase at Merchant-2027
7815.0,1074.0,2034.0,8433.98,1,MasterCard,City-41,Gas Station,62.0,Purchase at Merchant-2034
7816.0,1078.0,2013.0,9630.56,0,Discover,City-49,Retail,42.0,Purchase at Merchant-2013
7817.0,1039.0,2043.0,3520.51,0,MasterCard,City-37,Retail,49.0,Purchase at Merchant-2043
7818.0,1043.0,2083.0,4162.22,0,Discover,City-27,Groceries,50.0,Purchase at Merchant-2083
4384.44,1049.9,2050.69,4321.3716,1,Visa,City-45,Gas Station,37.57,Purchase at Merchant-2089
7820.0,1007.0,2010.0,8492.31,1,Visa,City-5,Groceries,34.0,Purchase at Merchant-2010
7821.0,1014.0,2059.0,1322.42,0,Visa,City-2,Gas Station,67.0,Purchase at Merchant-2059
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-35,Travel,37.57,Purchase at Merchant-2091
7823.0,1023.0,2063.0,7552.63,0,MasterCard,City-18,Gas Station,67.0,Purchase at Merchant-2063
7824.0,1021.0,2097.0,4047.28,0,Visa,City-41,Groceries,46.0,Purchase at Merchant-2097
7825.0,1087.0,2032.0,9246.92,1,Visa,City-44,Gas Station,59.0,Purchase at Merchant-2032
7826.0,1037.0,2097.0,9014.28,1,Visa,City-37,Groceries,60.0,Purchase at Merchant-2097
7827.0,1079.0,2034.0,7823.66,1,Visa,City-11,Retail,69.0,Purchase at Merchant-2034
7828.0,1085.0,2044.0,3683.75,0,Discover,City-49,Retail,53.0,Purchase at Merchant-2044
7829.0,1089.0,2038.0,2976.38,1,MasterCard,City-46,Groceries,21.0,Purchase at Merchant-2038
7830.0,1090.0,2089.0,6943.13,0,American Express,City-38,Groceries,40.0,Purchase at Merchant-2089
7831.0,1077.0,2057.0,5199.48,1,Visa,City-31,Online Shopping,58.0,Purchase at Merchant-2057
7832.0,1074.0,2043.0,8166.6,0,MasterCard,City-4,Retail,61.0,Purchase at Merchant-2043
7833.0,1072.0,2058.0,7467.98,1,Discover,City-20,Travel,69.0,Purchase at Merchant-2058
7834.0,1023.0,2090.0,5716.82,0,MasterCard,City-50,Restaurant,62.0,Purchase at Merchant-2090
7835.0,1059.0,2034.0,9384.44,0,MasterCard,City-21,Restaurant,37.0,Purchase at Merchant-2034
7836.0,1096.0,2073.0,1500.04,1,MasterCard,City-14,Online Shopping,34.0,Purchase at Merchant-2073
7837.0,1075.0,2036.0,4759.03,0,Visa,City-34,Restaurant,40.0,Purchase at Merchant-2036
7838.0,1047.0,2077.0,6960.82,1,Visa,City-28,Travel,68.0,Purchase at Merchant-2077
7839.0,1005.0,2005.0,5772.88,0,MasterCard,City-35,Retail,26.0,Purchase at Merchant-2005
7840.0,1012.0,2098.0,1108.87,1,Discover,City-29,Travel,55.0,Purchase at Merchant-2098
7841.0,1099.0,2018.0,7772.94,0,Visa,City-26,Gas Station,28.0,Purchase at Merchant-2018
7842.0,1039.0,2019.0,3087.57,0,MasterCard,City-5,Restaurant,41.0,Purchase at Merchant-2019
7843.0,1042.0,2067.0,419.69,1,Visa,City-10,Retail,50.0,Purchase at Merchant-2067
7844.0,1048.0,2037.0,4549.68,0,Visa,City-45,Travel,29.0,Purchase at Merchant-2037
7845.0,1049.0,2004.0,8414.16,1,American Express,City-49,Online Shopping,34.0,Purchase at Merchant-2004
7846.0,1009.0,2029.0,5625.37,0,Visa,City-37,Travel,55.0,Purchase at Merchant-2029
4384.44,1049.9,2050.69,4321.3716,0,Visa,City-29,Restaurant,37.57,Purchase at Merchant-2048
7848.0,1055.0,2073.0,9763.17,0,American Express,City-27,Gas Station,36.0,Purchase at Merchant-2073
7849.0,1071.0,2047.0,3639.78,1,Discover,City-32,Travel,52.0,Purchase at Merchant-2047
4384.44,1049.9,2050.69,4321.3716,1,Discover,City-25,Retail,37.57,Purchase at Merchant-2092
7851.0,1038.0,2038.0,4289.76,0,Visa,City-10,Retail,53.0,Purchase at Merchant-2038
7852.0,1061.0,2040.0,3381.23,1,MasterCard,City-8,Groceries,46.0,Purchase at Merchant-2040
7853.0,1018.0,2092.0,374.68,1,Discover,City-41,Gas Station,34.0,Purchase at Merchant-2092
7854.0,1016.0,2021.0,7061.82,0,Visa,City-13,Groceries,38.0,Purchase at Merchant-2021
7855.0,1089.0,2073.0,4447.63,0,Discover,City-22,Gas Station,54.0,Purchase at Merchant-2073
7856.0,1036.0,2082.0,9149.32,1,Discover,City-20,Groceries,29.0,Purchase at Merchant-2082
7857.0,1043.0,2040.0,5925.48,1,MasterCard,City-41,Groceries,24.0,Purchase at Merchant-2040
7858.0,1068.0,2061.0,2464.01,1,Discover,City-21,Online Shopping,59.0,Purchase at Merchant-2061
7859.0,1053.0,2092.0,280.23,1,MasterCard,City-26,Gas Station,50.0,Purchase at Merchant-2092
7860.0,1068.0,2057.0,4835.64,1,Visa,City-49,Online Shopping,54.0,Purchase at Merchant-2057
7861.0,1027.0,2087.0,4405.92,1,American Express,City-5,Travel,30.0,Purchase at Merchant-2087
7862.0,1090.0,2038.0,2117.79,1,American Express,City-18,Restaurant,24.0,Purchase at Merchant-2038
7863.0,1027.0,2020.0,8176.06,1,Visa,City-47,Gas Station,67.0,Purchase at Merchant-2020
7864.0,1079.0,2096.0,4715.32,0,Visa,City-15,Groceries,63.0,Purchase at Merchant-2096
4384.44,1049.9,2050.69,4321.3716,0,Discover,City-8,Gas Station,37.57,Purchase at Merchant-2089
7866.0,1014.0,2017.0,9048.59,0,MasterCard,City-23,Groceries,40.0,Purchase at Merchant-2017
7867.0,1074.0,2019.0,5484.46,0,American Express,City-48,Online Shopping,51.0,Purchase at Merchant-2019
7868.0,1094.0,2078.0,1365.04,1,MasterCard,City-13,Gas Station,48.0,Purchase at Merchant-2078
7869.0,1081.0,2038.0,7351.61,0,MasterCard,City-43,Groceries,42.0,Purchase at Merchant-2038
7870.0,1068.0,2050.0,4212.09,1,MasterCard,City-33,Retail,67.0,Purchase at Merchant-2050
7871.0,1012.0,2033.0,8879.65,1,American Express,City-41,Groceries,51.0,Purchase at Merchant-2033
7872.0,1062.0,2082.0,4759.0,0,Visa,City-13,Gas Station,43.0,Purchase at Merchant-2082
7873.0,1093.0,2030.0,5750.61,1,Visa,City-44,Retail,69.0,Purchase at Merchant-2030
7874.0,1089.0,2004.0,2819.28,0,Discover,City-20,Travel,56.0,Purchase at Merchant-2004
7875.0,1078.0,2028.0,822.01,0,MasterCard,City-36,Retail,64.0,Purchase at Merchant-2028
7876.0,1091.0,2075.0,171.29,1,Discover,City-42,Travel,34.0,Purchase at Merchant-2075
7877.0,1037.0,2039.0,5123.89,0,MasterCard,City-37,Travel,69.0,Purchase at Merchant-2039
7878.0,1055.0,2019.0,5085.77,0,American Express,City-38,Groceries,42.0,Purchase at Merchant-2019
7879.0,1078.0,2075.0,5075.6,0,Visa,City-46,Groceries,22.0,Purchase at Merchant-2075
7880.0,1041.0,2002.0,3297.68,0,Visa,City-24,Gas Station,53.0,Purchase at Merchant-2002
7881.0,1034.0,2034.0,5028.79,0,American Express,City-16,Groceries,35.0,Purchase at Merchant-2034
7882.0,1068.0,2047.0,3301.61,1,American Express,City-5,Groceries,23.0,Purchase at Merchant-2047
7883.0,1074.0,2093.0,5981.97,1,Discover,City-12,Online Shopping,42.0,Purchase at Merchant-2093
7884.0,1080.0,2066.0,8266.25,0,Visa,City-4,Travel,38.0,Purchase at Merchant-2066
7885.0,1046.0,2096.0,3878.24,1,Discover,City-3,Online Shopping,64.0,Purchase at Merchant-2096
7886.0,1017.0,2067.0,7516.78,0,MasterCard,City-34,Travel,49.0,Purchase at Merchant-2067
7887.0,1079.0,2052.0,5730.68,1,Visa,City-50,Groceries,22.0,Purchase at Merchant-2052
7888.0,1073.0,2062.0,2051.46,0,American Express,City-22,Travel,34.0,Purchase at Merchant-2062
7889.0,1064.0,2080.0,6800.58,1,Visa,City-37,Online Shopping,24.0,Purchase at Merchant-2080
7890.0,1067.0,2022.0,1699.91,1,American Express,City-3,Retail,60.0,Purchase at Merchant-2022
7891.0,1094.0,2045.0,5155.22,1,Visa,City-20,Restaurant,49.0,Purchase at Merchant-2045
7892.0,1081.0,2083.0,6182.99,1,MasterCard,City-4,Travel,53.0,Purchase at Merchant-2083
7893.0,1064.0,2020.0,8479.69,1,MasterCard,City-50,Retail,61.0,Purchase at Merchant-2020
7894.0,1064.0,2076.0,7561.83,1,MasterCard,City-2,Restaurant,46.0,Purchase at Merchant-2076
7895.0,1024.0,2065.0,9874.24,0,Visa,City-12,Online Shopping,66.0,Purchase at Merchant-2065
7896.0,1079.0,2041.0,250.46,0,Discover,City-18,Travel,37.0,Purchase at Merchant-2041
7897.0,1030.0,2067.0,8439.91,0,Discover,City-7,Online Shopping,67.0,Purchase at Merchant-2067
7898.0,1091.0,2048.0,7990.21,0,MasterCard,City-44,Retail,60.0,Purchase at Merchant-2048
7899.0,1038.0,2049.0,6380.43,1,Visa,City-29,Gas Station,63.0,Purchase at Merchant-2049
7900.0,1025.0,2063.0,8483.12,0,MasterCard,City-3,Restaurant,25.0,Purchase at Merchant-2063
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-14,Restaurant,37.57,Purchase at Merchant-2083
7902.0,1016.0,2022.0,6371.64,1,Visa,City-26,Online Shopping,38.0,Purchase at Merchant-2022
7903.0,1004.0,2068.0,5714.31,0,Discover,City-46,Retail,43.0,Purchase at Merchant-2068
7904.0,1060.0,2062.0,1398.6,1,American Express,City-17,Travel,44.0,Purchase at Merchant-2062
7905.0,1081.0,2023.0,1188.3,1,Visa,City-12,Travel,30.0,Purchase at Merchant-2023
7906.0,1016.0,2062.0,4559.56,1,MasterCard,City-16,Restaurant,26.0,Purchase at Merchant-2062
7907.0,1095.0,2049.0,2630.99,1,American Express,City-32,Gas Station,44.0,Purchase at Merchant-2049
7908.0,1027.0,2002.0,8565.91,1,Discover,City-47,Retail,29.0,Purchase at Merchant-2002
7909.0,1079.0,2086.0,4231.65,0,Discover,City-16,Gas Station,35.0,Purchase at Merchant-2086
7910.0,1054.0,2009.0,7004.59,1,American Express,City-14,Retail,45.0,Purchase at Merchant-2009
7911.0,1053.0,2044.0,786.72,0,MasterCard,City-5,Travel,31.0,Purchase at Merchant-2044
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-14,Retail,37.57,Purchase at Merchant-2029
7913.0,1043.0,2040.0,6831.11,0,Visa,City-20,Retail,29.0,Purchase at Merchant-2040
7914.0,1045.0,2027.0,4433.39,1,MasterCard,City-41,Online Shopping,67.0,Purchase at Merchant-2027
7915.0,1072.0,2029.0,4077.28,0,Discover,City-10,Travel,39.0,Purchase at Merchant-2029
7916.0,1082.0,2020.0,2067.27,0,MasterCard,City-20,Gas Station,66.0,Purchase at Merchant-2020
7917.0,1028.0,2036.0,8390.97,1,American Express,City-5,Gas Station,65.0,Purchase at Merchant-2036
7918.0,1002.0,2078.0,7627.74,0,Discover,City-19,Restaurant,61.0,Purchase at Merchant-2078
7919.0,1082.0,2100.0,4028.17,1,American Express,City-41,Travel,58.0,Purchase at Merchant-2100
7920.0,1026.0,2094.0,1636.96,1,MasterCard,City-29,Groceries,49.0,Purchase at Merchant-2094
7921.0,1089.0,2016.0,9310.02,1,MasterCard,City-8,Gas Station,52.0,Purchase at Merchant-2016
7922.0,1037.0,2084.0,6764.9,1,Visa,City-33,Groceries,65.0,Purchase at Merchant-2084
7923.0,1033.0,2026.0,8797.8,1,American Express,City-37,Groceries,44.0,Purchase at Merchant-2026
7924.0,1009.0,2046.0,4750.92,0,Visa,City-31,Groceries,39.0,Purchase at Merchant-2046
7925.0,1040.0,2064.0,9435.62,1,Visa,City-26,Retail,32.0,Purchase at Merchant-2064
7926.0,1039.0,2059.0,5806.36,0,Visa,City-11,Travel,39.0,Purchase at Merchant-2059
7927.0,1065.0,2073.0,1781.34,0,American Express,City-5,Gas Station,48.0,Purchase at Merchant-2073
7928.0,1071.0,2082.0,8371.41,0,Visa,City-49,Online Shopping,53.0,Purchase at Merchant-2082
7929.0,1042.0,2002.0,8394.66,0,Discover,City-31,Travel,42.0,Purchase at Merchant-2002
4384.44,1049.9,2050.69,4321.3716,0,MasterCard,City-31,Gas Station,37.57,Purchase at Merchant-2096
7931.0,1001.0,2068.0,9952.01,1,Discover,City-39,Gas Station,43.0,Purchase at Merchant-2068
7932.0,1015.0,2030.0,8165.85,0,Discover,City-43,Travel,47.0,Purchase at Merchant-2030
4384.44,1049.9,2050.69,4321.3716,0,American Express,City-47,Restaurant,37.57,Purchase at Merchant-2095
7934.0,1043.0,2026.0,4910.48,0,Visa,City-47,Travel,45.0,Purchase at Merchant-2026
7935.0,1044.0,2047.0,5622.9,0,Visa,City-19,Travel,67.0,Purchase at Merchant-2047
7936.0,1051.0,2086.0,4192.61,0,American Express,City-47,Gas Station,19.0,Purchase at Merchant-2086
7937.0,1093.0,2005.0,3235.35,1,Discover,City-10,Gas Station,32.0,Purchase at Merchant-2005
7938.0,1073.0,2052.0,8836.86,1,MasterCard,City-42,Groceries,27.0,Purchase at Merchant-2052
7939.0,1079.0,2081.0,2048.69,1,Visa,City-40,Travel,24.0,Purchase at Merchant-2081
7940.0,1004.0,2013.0,8044.79,1,American Express,City-12,Travel,25.0,Purchase at Merchant-2013
7941.0,1023.0,2043.0,4641.87,1,Discover,City-7,Groceries,58.0,Purchase at Merchant-2043
7942.0,1025.0,2065.0,4580.84,0,American Express,City-3,Retail,61.0,Purchase at Merchant-2065
7943.0,1043.0,2009.0,9145.06,0,Visa,City-7,Retail,63.0,Purchase at Merchant-2009
7944.0,1044.0,2035.0,70.7,0,Visa,City-32,Retail,28.0,Purchase at Merchant-2035
7945.0,1087.0,2071.0,4234.66,1,MasterCard,City-9,Travel,35.0,Purchase at Merchant-2071
7946.0,1062.0,2069.0,8306.28,1,American Express,City-32,Gas Station,38.0,Purchase at Merchant-2069
7947.0,1061.0,2095.0,6111.35,1,American Express,City-18,Gas Station,53.0,Purchase at Merchant-2095
7948.0,1005.0,2069.0,1724.44,0,American Express,City-35,Gas Station,45.0,Purchase at Merchant-2069
7949.0,1083.0,2011.0,5877.25,1,American Express,City-50,Travel,23.0,Purchase at Merchant-2011
7950.0,1018.0,2008.0,1585.77,0,Discover,City-9,Retail,40.0,Purchase at Merchant-2008
7951.0,1062.0,2058.0,2070.41,1,American Express,City-6,Retail,35.0,Purchase at Merchant-2058
7952.0,1020.0,2073.0,6957.61,0,MasterCard,City-46,Online Shopping,48.0,Purchase at Merchant-2073
7953.0,1081.0,2067.0,5360.27,0,Visa,City-22,Groceries,57.0,Purchase at Merchant-2067
7954.0,1059.0,2032.0,9537.27,1,Visa,City-6,Groceries,54.0,Purchase at Merchant-2032
7955.0,1069.0,2032.0,2351.83,1,Visa,City-31,Groceries,50.0,Purchase at Merchant-2032
7956.0,1043.0,2033.0,8843.92,0,Visa,City-50,Travel,37.0,Purchase at Merchant-2033
7957.0,1060.0,2095.0,6748.97,0,MasterCard,City-22,Groceries,34.0,Purchase at Merchant-2095
7958.0,1053.0,2024.0,2381.68,1,MasterCard,City-2,Travel,62.0,Purchase at Merchant-2024
7959.0,1096.0,2089.0,3275.08,1,MasterCard,City-47,Travel,63.0,Purchase at Merchant-2089
7960.0,1008.0,2084.0,6874.01,0,Visa,City-32,Online Shopping,24.0,Purchase at Merchant-2084
7961.0,1067.0,2032.0,6400.94,1,Visa,City-44,Restaurant,52.0,Purchase at Merchant-2032
7962.0,1039.0,2030.0,6926.37,0,Discover,City-37,Travel,61.0,Purchase at Merchant-2030
7963.0,1073.0,2089.0,1138.42,1,American Express,City-27,Online Shopping,40.0,Purchase at Merchant-2089
7964.0,1093.0,2092.0,3594.34,0,Visa,City-16,Gas Station,22.0,Purchase at Merchant-2092
7965.0,1087.0,2059.0,5660.15,1,Visa,City-6,Groceries,56.0,Purchase at Merchant-2059
7966.0,1041.0,2023.0,9784.16,1,Discover,City-15,Retail,56.0,Purchase at Merchant-2023
7967.0,1072.0,2006.0,4501.92,1,Visa,City-10,Retail,44.0,Purchase at Merchant-2006
7968.0,1069.0,2078.0,9938.9,0,Visa,City-18,Gas Station,50.0,Purchase at Merchant-2078
7969.0,1003.0,2035.0,5992.16,0,Discover,City-44,Restaurant,31.0,Purchase at Merchant-2035
7970.0,1027.0,2071.0,644.46,0,American Express,City-4,Restaurant,62.0,Purchase at Merchant-2071
7971.0,1074.0,2036.0,3406.39,1,Visa,City-43,Retail,28.0,Purchase at Merchant-2036
7972.0,1088.0,2012.0,5390.7,1,Discover,City-47,Retail,48.0,Purchase at Merchant-2012
7973.0,1043.0,2096.0,1906.61,1,American Express,City-18,Gas Station,65.0,Purchase at Merchant-2096
7974.0,1046.0,2025.0,3684.97,0,Visa,City-38,Gas Station,44.0,Purchase at Merchant-2025
4384.44,1049.9,2050.69,4321.3716,1,MasterCard,City-25,Groceries,37.57,Purchase at Merchant-2094
7976.0,1020.0,2009.0,5309.71,1,Discover,City-6,Restaurant,68.0,Purchase at Merchant-2009
7977.0,1036.0,2017.0,9586.31,1,Discover,City-40,Restaurant,52.0,Purchase at Merchant-2017
7978.0,1004.0,2067.0,2722.83,0,Discover,City-27,Restaurant,55.0,Purchase at Merchant-2067
7979.0,1044.0,2039.0,5618.5,1,American Express,City-45,Groceries,58.0,Purchase at Merchant-2039
7980.0,1049.0,2008.0,5131.17,1,Visa,City-42,Restaurant,21.0,Purchase at Merchant-2008
7981.0,1081.0,2027.0,7759.98,0,American Express,City-41,Groceries,50.0,Purchase at Merchant-2027
7982.0,1069.0,2030.0,6590.3,1,Discover,City-21,Online Shopping,27.0,Purchase at Merchant-2030
7983.0,1022.0,2032.0,2461.12,0,Visa,City-6,Restaurant,32.0,Purchase at Merchant-2032
7984.0,1074.0,2075.0,552.49,0,Discover,City-40,Groceries,49.0,Purchase at Merchant-2075
7985.0,1078.0,2098.0,1475.51,0,MasterCard,City-26,Restaurant,25.0,Purchase at Merchant-2098
7986.0,1050.0,2075.0,8716.94,0,MasterCard,City-26,Gas Station,19.0,Purchase at Merchant-2075
7987.0,1024.0,2062.0,6786.16,0,American Express,City-11,Restaurant,41.0,Purchase at Merchant-2062
7988.0,1077.0,2060.0,7406.4,1,MasterCard,City-31,Retail,55.0,Purchase at Merchant-2060
7989.0,1015.0,2013.0,4664.43,0,Discover,City-6,Online Shopping,44.0,Purchase at Merchant-2013
7990.0,1097.0,2069.0,5392.38,1,American Express,City-18,Gas Station,18.0,Purchase at Merchant-2069
7991.0,1040.0,2007.0,4148.71,1,Discover,City-23,Restaurant,28.0,Purchase at Merchant-2007
7992.0,1091.0,2041.0,5024.96,0,Discover,City-31,Gas Station,30.0,Purchase at Merchant-2041
7993.0,1041.0,2082.0,9274.96,0,MasterCard,City-4,Restaurant,32.0,Purchase at Merchant-2082
7994.0,1091.0,2010.0,3869.78,1,Visa,City-28,Online Shopping,62.0,Purchase at Merchant-2010
7995.0,1005.0,2026.0,3775.28,1,MasterCard,City-21,Travel,56.0,Purchase at Merchant-2026
7996.0,1035.0,2062.0,6412.52,1,Visa,City-45,Online Shopping,50.0,Purchase at Merchant-2062
7997.0,1053.0,2015.0,6636.6,1,American Express,City-35,Retail,19.0,Purchase at Merchant-2015
7998.0,1012.0,2057.0,6781.23,1,Discover,City-45,Groceries,35.0,Purchase at Merchant-2057
7999.0,1064.0,2011.0,3443.96,1,Visa,City-28,Groceries,46.0,Purchase at Merchant-2011
8000.0,1031.0,2061.0,6455.55,0,Visa,City-50,Gas Station,63.0,Purchase at Merchant-2061
8001.0,1048.0,2026.0,5803.18,1,MasterCard,City-33,Groceries,33.0,Purchase at Merchant-2026
8002.0,1058.0,2013.0,7558.5,0,Discover,City-28,Gas Station,27.0,Purchase at Merchant-2013
8003.0,1039.0,2070.0,9030.29,0,American Express,City-11,Travel,49.0,Purchase at Merchant-2070
8004.0,1028.0,2076.0,527.53,0,MasterCard,City-50,Travel,68.0,Purchase at Merchant-2076
8005.0,1068.0,2028.0,3802.34,0,American Express,City-14,Groceries,29.0,Purchase at Merchant-2028
8006.0,1039.0,2077.0,8510.63,0,Discover,City-29,Retail,26.0,Purchase at Merchant-2077
8007.0,1023.0,2063.0,8826.02,1,Discover,City-33,Retail,35.0,Purchase at Merchant-2063
8008.0,1015.0,2039.0,5813.38,1,American Express,City-24,Gas Station,30.0,Purchase at Merchant-2039
8009.0,1048.0,2073.0,7229.9,1,Visa,City-45,Retail,62.0,Purchase at Merchant-2073
8011.0,1100.0,2075.0,8500.71,1,American Express,City-29,Online Shopping,49.0,Purchase at Merchant-2075
8012.0,1026.0,2056.0,5114.91,0,MasterCard,City-30,Retail,38.0,Purchase at Merchant-2056
8013.0,1012.0,2015.0,3292.39,1,Discover,City-7,Gas Station,52.0,Purchase at Merchant-2015
8014.0,1057.0,2093.0,2005.13,0,Visa,City-44,Retail,65.0,Purchase at Merchant-2093
8015.0,1065.0,2057.0,4493.2,0,Discover,City-30,Retail,63.0,Purchase at Merchant-2057
8017.0,1062.0,2083.0,4764.78,0,American Express,City-12,Travel,24.0,Purchase at Merchant-2083
8018.0,1065.0,2025.0,9369.79,0,MasterCard,City-5,Groceries,24.0,Purchase at Merchant-2025
8019.0,1020.0,2076.0,9773.49,0,Visa,City-37,Travel,45.0,Purchase at Merchant-2076
8020.0,1025.0,2082.0,4128.54,0,American Express,City-38,Gas Station,26.0,Purchase at Merchant-2082
8021.0,1044.0,2079.0,2990.45,1,American Express,City-37,Online Shopping,40.0,Purchase at Merchant-2079
8022.0,1062.0,2097.0,4468.2,1,American Express,City-13,Gas Station,54.0,Purchase at Merchant-2097
8023.0,1094.0,2059.0,488.76,0,American Express,City-45,Travel,42.0,Purchase at Merchant-2059
4384.44,1049.9,2050.69,4321.3716,0,Visa,City-42,Groceries,37.57,Purchase at Merchant-2001
8025.0,1040.0,2033.0,6294.75,0,Visa,City-39,Groceries,57.0,Purchase at Merchant-2033
8027.0,1042.0,2053.0,6409.81,0,MasterCard,City-32,Retail,46.0,Purchase at Merchant-2053
8028.0,1019.0,2077.0,8663.03,1,Visa,City-25,Retail,22.0,Purchase at Merchant-2077
8029.0,1099.0,2035.0,8591.44,1,Discover,City-47,Travel,50.0,Purchase at Merchant-2035
8030.0,1013.0,2064.0,4548.07,1,American Express,City-48,Travel,41.0,Purchase at Merchant-2064
8031.0,1067.0,2081.0,4027.09,1,American Express,City-31,Groceries,22.0,Purchase at Merchant-2081
8032.0,1087.0,2023.0,5291.63,0,Discover,City-1,Restaurant,25.0,Purchase at Merchant-2023
8033.0,1017.0,2043.0,6010.38,0,MasterCard,City-43,Groceries,35.0,Purchase at Merchant-2043
8034.0,1027.0,2065.0,4152.04,0,American Express,City-49,Restaurant,60.0,Purchase at Merchant-2065
8035.0,1093.0,2062.0,1746.79,1,Discover,City-32,Retail,46.0,Purchase at Merchant-2062
8036.0,1005.0,2066.0,8702.49,0,American Express,City-41,Restaurant,46.0,Purchase at Merchant-2066
8037.0,1059.0,2037.0,2966.86,1,MasterCard,City-1,Gas Station,47.0,Purchase at Merchant-2037
8038.0,1050.0,2083.0,2998.48,1,Discover,City-1,Travel,25.0,Purchase at Merchant-2083
8039.0,1092.0,2039.0,5270.51,0,MasterCard,City-9,Online Shopping,42.0,Purchase at Merchant-2039
8040.0,1067.0,2034.0,7525.14,0,American Express,City-11,Groceries,30.0,Purchase at Merchant-2034
8041.0,1015.0,2069.0,311.61,1,MasterCard,City-42,Retail,25.0,Purchase at Merchant-2069
8042.0,1001.0,2032.0,8508.08,0,Discover,City-29,Retail,62.0,Purchase at Merchant-2032
8043.0,1040.0,2044.0,4581.86,0,Visa,City-37,Online Shopping,38.0,Purchase at Merchant-2044
8044.0,1006.0,2036.0,5168.24,0,Visa,City-28,Groceries,57.0,Purchase at Merchant-2036
8045.0,1088.0,2087.0,6601.11,0,Visa,City-50,Online Shopping,30.0,Purchase at Merchant-2087
8046.0,1077.0,2072.0,9659.75,0,MasterCard,City-11,Gas Station,51.0,Purchase at Merchant-2072
8047.0,1012.0,2065.0,9514.58,1,American Express,City-48,Restaurant,21.0,Purchase at Merchant-2065
8048.0,1043.0,2040.0,1846.67,0,American Express,City-18,Restaurant,56.0,Purchase at Merchant-2040
8049.0,1060.0,2081.0,6471.99,0,Visa,City-20,Retail,68.0,Purchase at Merchant-2081
8050.0,1006.0,2057.0,6317.15,1,Visa,City-22,Gas Station,43.0,Purchase at Merchant-2057
8051.0,1014.0,2015.0,897.28,0,American Express,City-12,Online Shopping,27.0,Purchase at Merchant-2015
8052.0,1067.0,2097.0,4195.29,0,Discover,City-29,Online Shopping,59.0,Purchase at Merchant-2097
4384.44,1049.9,2050.69,4321.3716,1,American Express,City-33,Online Shopping,37.57,Purchase at Merchant-2024
